"No.","Time","Source","Destination","Protocol","Length","Info"
"240","3.826616","10.18.110.223","224.0.0.251","MDNS","136","Standard query 0x0001 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question"
"241","3.826616","10.18.110.53","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"242","3.826616","10.18.110.167","224.0.0.251","MDNS","421","Standard query response 0x0000 PTR BRAVIA-4K-VH2-eb76fd088b2a21108e1839d4f13a4f5d._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 eb76fd08-8b2a-2110-8e18-39d4f13a4f5d.local A, cache flush 10.18.110.167"
"243","3.854877","172.217.194.94","10.18.110.249","TCP","66","443  >  57765 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"244","3.855012","10.18.110.249","172.217.194.94","TCP","54","57765  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"245","3.855750","10.18.110.249","172.217.194.94","TLSv1.3","571","Client Hello"
"246","3.869505","142.251.15.94","10.18.110.249","TCP","66","443  >  57764 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"247","3.869650","10.18.110.249","142.251.15.94","TCP","54","57764  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"248","3.870186","10.18.110.249","142.251.15.94","TLSv1.3","571","Client Hello"
"249","3.887304","142.251.15.94","10.18.110.249","TCP","54","443  >  57763 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"250","3.893357","142.251.15.94","10.18.110.249","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"251","3.893357","142.251.15.94","10.18.110.249","TCP","1466","443  >  57763 [PSH, ACK] Seq=1413 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"252","3.893357","142.251.15.94","10.18.110.249","TCP","1466","443  >  57763 [ACK] Seq=2825 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"253","3.893357","142.251.15.94","10.18.110.249","TLSv1.3","308","Application Data"
"254","3.893357","172.217.194.94","10.18.110.249","TCP","54","443  >  57765 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"255","3.893357","172.217.194.94","10.18.110.249","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"256","3.893357","172.217.194.94","10.18.110.249","TCP","1466","443  >  57765 [PSH, ACK] Seq=1413 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"257","3.893508","10.18.110.249","142.251.15.94","TCP","54","57763  >  443 [ACK] Seq=518 Ack=4491 Win=131072 Len=0"
"258","3.893606","10.18.110.249","172.217.194.94","TCP","54","57765  >  443 [ACK] Seq=518 Ack=2825 Win=131072 Len=0"
"259","3.895515","172.217.194.94","10.18.110.249","TCP","1466","443  >  57765 [ACK] Seq=2825 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"260","3.895515","172.217.194.94","10.18.110.249","TCP","1466","443  >  57765 [PSH, ACK] Seq=4237 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"261","3.895515","172.217.194.94","10.18.110.249","TCP","1466","443  >  57765 [ACK] Seq=5649 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"262","3.895515","172.217.194.94","10.18.110.249","TCP","1466","443  >  57765 [PSH, ACK] Seq=7061 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"263","3.895515","172.217.194.94","10.18.110.249","TCP","1466","443  >  57765 [ACK] Seq=8473 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"264","3.895515","172.217.194.94","10.18.110.249","TLSv1.3","333","Application Data"
"265","3.895618","10.18.110.249","172.217.194.94","TCP","54","57765  >  443 [ACK] Seq=518 Ack=10164 Win=131072 Len=0"
"266","3.899364","10.18.110.249","142.251.15.94","TLSv1.3","128","Change Cipher Spec, Application Data"
"267","3.899914","10.18.110.249","142.251.15.94","TLSv1.3","152","Application Data"
"268","3.902150","10.18.110.249","172.217.194.94","TLSv1.3","128","Change Cipher Spec, Application Data"
"269","3.902679","10.18.110.249","142.251.15.94","TLSv1.3","277","Application Data"
"270","3.902769","10.18.110.249","142.251.15.94","TLSv1.3","643","Application Data"
"271","3.902849","10.18.110.249","172.217.194.94","TLSv1.3","152","Application Data"
"272","3.903069","10.18.110.249","172.217.194.94","TLSv1.3","516","Application Data"
"273","3.918387","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.158? Tell 10.18.110.254"
"274","3.918387","10.18.110.59","10.18.110.255","UDP","74","49572  >  52217 Len=32"
"275","3.918958","10.18.110.71","10.18.110.255","UDP","77","49504  >  15600 Len=35"
"276","3.933332","172.217.194.94","10.18.110.249","TCP","54","443  >  57765 [ACK] Seq=10164 Ack=1152 Win=67840 Len=0"
"277","3.933332","172.217.194.94","10.18.110.249","TLSv1.3","1004","Application Data, Application Data"
"278","3.933332","172.217.194.94","10.18.110.249","TLSv1.3","85","Application Data"
"279","3.933431","10.18.110.249","172.217.194.94","TCP","54","57765  >  443 [ACK] Seq=1152 Ack=11145 Win=130304 Len=0"
"280","3.933865","10.18.110.249","172.217.194.94","TLSv1.3","85","Application Data"
"281","3.969811","172.217.194.94","10.18.110.249","TCP","54","443  >  57765 [ACK] Seq=11145 Ack=1183 Win=67840 Len=0"
"282","4.020539","CloudNet_ea:e4:07","Broadcast","ARP","60","Who has 10.18.110.63? Tell 10.18.110.167"
"283","4.022715","0.0.0.0","255.255.255.255","DHCP","358","DHCP Request  - Transaction ID 0xcb9845e4"
"284","4.022715","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.134? Tell 10.18.110.254"
"285","4.022715","10.18.110.223","224.0.0.251","MDNS","226","Standard query 0x0000 ANY {""nm"":""Farell"",""as"":""[8193, 8194]"",""ip"":""223""}._mi-connect._udp.local, ""QM"" question ANY {""nm"":""Farell"",""as"":""[8194]"",""ip"":""223""}._mi-connect._udp.local, ""QM"" question SRV 0 0 56666 Android-8.local SRV 0 0 56666 Android-8.local"
"286","4.022715","fe80::aafd:13fc:6662:766","ff02::fb","MDNS","246","Standard query 0x0000 ANY {""nm"":""Farell"",""as"":""[8193, 8194]"",""ip"":""223""}._mi-connect._udp.local, ""QM"" question ANY {""nm"":""Farell"",""as"":""[8194]"",""ip"":""223""}._mi-connect._udp.local, ""QM"" question SRV 0 0 56666 Android-8.local SRV 0 0 56666 Android-8.local"
"287","4.022715","10.18.110.159","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW900F0C0AFC9E.local, ""QM"" question"
"288","4.022715","fe80::3407:8fc3:bb59:3084","ff02::fb","MDNS","101","Standard query 0x0000 A BRW900F0C0AFC9E.local, ""QM"" question"
"289","4.035758","172.217.194.94","10.18.110.249","TLSv1.3","205","Application Data"
"290","4.036400","10.18.110.249","172.217.194.94","TLSv1.3","89","Application Data"
"291","4.037510","10.18.110.249","10.1.8.20","DNS","80","Standard query 0x827e A beacons.gcp.gvt2.com"
"292","4.037591","172.217.194.94","10.18.110.249","TLSv1.3","1466","Application Data"
"293","4.037591","172.217.194.94","10.18.110.249","TLSv1.3","497","Application Data"
"294","4.037591","172.217.194.94","10.18.110.249","TLSv1.3","93","Application Data"
"295","4.037661","10.18.110.249","172.217.194.94","TCP","54","57765  >  443 [ACK] Seq=1218 Ack=13190 Win=131072 Len=0"
"296","4.037937","10.18.110.249","10.1.8.20","DNS","80","Standard query 0xde60 HTTPS beacons.gcp.gvt2.com"
"297","4.038230","10.18.110.249","172.217.194.94","TLSv1.3","93","Application Data"
"298","4.057623","10.1.8.20","10.18.110.249","DNS","152","Standard query response 0x827e A beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com CNAME gce-beacons.gcp.gvt2.com A 107.178.241.63"
"299","4.057623","10.1.8.20","10.18.110.249","DNS","193","Standard query response 0xde60 HTTPS beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com CNAME gce-beacons.gcp.gvt2.com SOA ns1.google.com"
"300","4.058487","10.18.110.249","107.178.241.63","TCP","66","57766  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"301","4.068887","172.217.194.94","10.18.110.249","TCP","54","443  >  57765 [ACK] Seq=13190 Ack=1218 Win=67840 Len=0"
"302","4.068887","172.217.194.94","10.18.110.249","TCP","54","443  >  57765 [ACK] Seq=13190 Ack=1257 Win=67840 Len=0"
"303","4.087826","107.178.241.63","10.18.110.249","TCP","66","443  >  57766 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"304","4.087952","10.18.110.249","107.178.241.63","TCP","54","57766  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"305","4.088478","10.18.110.249","107.178.241.63","TLSv1.3","571","Client Hello"
"306","4.119216","142.251.15.94","10.18.110.249","TCP","54","443  >  57764 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"307","4.124088","0a:3c:4a:d6:47:f0","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.233"
"308","4.124088","HewlettP_e0:ef:87","Broadcast","ARP","60","Who has 10.18.110.233? Tell 10.18.110.213"
"309","4.124088","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.96? Tell 10.18.110.254"
"310","4.124088","10.18.110.62","10.18.110.255","NBNS","92","Name query NB BRW90324B4542B0<00>"
"311","4.124476","10.18.110.213","224.0.0.251","MDNS","80","Standard query 0x0000 PTR 0.0.0.0.in-addr.arpa, ""QM"" question"
"312","4.130297","142.251.15.94","10.18.110.249","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"313","4.130297","142.251.15.94","10.18.110.249","TCP","1466","443  >  57764 [PSH, ACK] Seq=1413 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"314","4.130297","142.251.15.94","10.18.110.249","TCP","1466","443  >  57764 [ACK] Seq=2825 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"315","4.130297","142.251.15.94","10.18.110.249","TLSv1.3","310","Application Data"
"316","4.130406","10.18.110.249","142.251.15.94","TCP","54","57764  >  443 [ACK] Seq=518 Ack=4493 Win=131072 Len=0"
"317","4.131573","10.18.110.249","142.251.15.94","TLSv1.3","128","Change Cipher Spec, Application Data"
"318","4.137139","107.178.241.63","10.18.110.249","TCP","54","443  >  57766 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"319","4.137139","107.178.241.63","10.18.110.249","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"320","4.137139","107.178.241.63","10.18.110.249","TCP","690","443  >  57766 [PSH, ACK] Seq=1413 Ack=518 Win=66816 Len=636 [TCP segment of a reassembled PDU]"
"321","4.137253","10.18.110.249","107.178.241.63","TCP","54","57766  >  443 [ACK] Seq=518 Ack=2049 Win=131072 Len=0"
"322","4.138037","107.178.241.63","10.18.110.249","TCP","1466","443  >  57766 [ACK] Seq=2049 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"323","4.138037","107.178.241.63","10.18.110.249","TCP","690","443  >  57766 [PSH, ACK] Seq=3461 Ack=518 Win=66816 Len=636 [TCP segment of a reassembled PDU]"
"324","4.138037","107.178.241.63","10.18.110.249","TLSv1.3","658","Application Data"
"325","4.138086","10.18.110.249","107.178.241.63","TCP","54","57766  >  443 [ACK] Seq=518 Ack=4701 Win=131072 Len=0"
"326","4.138573","10.18.110.249","107.178.241.63","TLSv1.3","118","Change Cipher Spec, Application Data"
"327","4.138837","10.18.110.249","107.178.241.63","TLSv1.3","152","Application Data"
"328","4.139079","10.18.110.249","107.178.241.63","TLSv1.3","280","Application Data"
"329","4.139178","10.18.110.249","107.178.241.63","TLSv1.3","122","Application Data"
"330","4.139258","10.18.110.249","107.178.241.63","TCP","1466","57766  >  443 [ACK] Seq=974 Ack=4701 Win=131072 Len=1412 [TCP segment of a reassembled PDU]"
"331","4.139258","10.18.110.249","107.178.241.63","TLSv1.3","144","Application Data"
"332","4.139381","10.18.110.249","107.178.241.63","TCP","1466","57766  >  443 [ACK] Seq=2476 Ack=4701 Win=131072 Len=1412 [TCP segment of a reassembled PDU]"
"333","4.139381","10.18.110.249","107.178.241.63","TCP","1466","57766  >  443 [ACK] Seq=3888 Ack=4701 Win=131072 Len=1412 [TCP segment of a reassembled PDU]"
"334","4.139381","10.18.110.249","107.178.241.63","TLSv1.3","95","Application Data"
"335","4.147436","142.251.15.94","10.18.110.249","TCP","54","443  >  57763 [ACK] Seq=4491 Ack=1502 Win=68864 Len=0"
"336","4.147436","142.251.15.94","10.18.110.249","TLSv1.3","1014","Application Data, Application Data"
"337","4.147436","142.251.15.94","10.18.110.249","TLSv1.3","85","Application Data"
"338","4.147436","142.251.15.94","10.18.110.249","TLSv1.3","986","Application Data"
"339","4.147436","142.251.15.94","10.18.110.249","TLSv1.3","85","Application Data"
"340","4.147436","142.251.15.94","10.18.110.249","TLSv1.3","93","Application Data"
"341","4.147576","10.18.110.249","142.251.15.94","TCP","54","57763  >  443 [ACK] Seq=1502 Ack=6484 Win=131072 Len=0"
"342","4.149268","10.18.110.249","10.1.8.20","DNS","77","Standard query 0xd415 A beacons5.gvt3.com"
"343","4.149660","10.18.110.249","10.1.8.20","DNS","77","Standard query 0xaa74 HTTPS beacons5.gvt3.com"
"344","4.149850","10.18.110.249","142.251.15.94","TLSv1.3","85","Application Data"
"345","4.149917","10.18.110.249","142.251.15.94","TLSv1.3","93","Application Data"
"346","4.149976","10.18.110.249","142.251.15.94","TLSv1.3","89","Application Data"
"347","4.166646","10.1.8.20","10.18.110.249","DNS","120","Standard query response 0xd415 A beacons5.gvt3.com CNAME beacons.gvt2.com A 142.251.15.94"
"348","4.166646","10.1.8.20","10.18.110.249","DNS","161","Standard query response 0xaa74 HTTPS beacons5.gvt3.com CNAME beacons.gvt2.com SOA ns1.google.com"
"349","4.167506","10.18.110.249","142.251.15.94","TLSv1.3","138","Application Data"
"350","4.167652","107.178.241.63","10.18.110.249","TLSv1.3","608","Application Data, Application Data"
"351","4.167656","10.18.110.249","142.251.15.94","TLSv1.3","643","Application Data"
"352","4.167903","10.18.110.249","107.178.241.63","TLSv1.3","85","Application Data"
"353","4.170446","107.178.241.63","10.18.110.249","TLSv1.3","85","Application Data"
"354","4.170446","107.178.241.63","10.18.110.249","TCP","54","443  >  57766 [ACK] Seq=5286 Ack=974 Win=67840 Len=0"
"355","4.170446","107.178.241.63","10.18.110.249","TCP","54","443  >  57766 [ACK] Seq=5286 Ack=2476 Win=70656 Len=0"
"356","4.170446","107.178.241.63","10.18.110.249","TCP","54","443  >  57766 [ACK] Seq=5286 Ack=5300 Win=76288 Len=0"
"357","4.175696","107.178.241.63","10.18.110.249","TCP","54","443  >  57766 [ACK] Seq=5286 Ack=5341 Win=76288 Len=0"
"358","4.179641","107.178.241.63","10.18.110.249","TLSv1.3","664","Application Data"
"359","4.179641","107.178.241.63","10.18.110.249","TLSv1.3","404","Application Data"
"360","4.179728","10.18.110.249","107.178.241.63","TCP","54","57766  >  443 [ACK] Seq=5372 Ack=6246 Win=131072 Len=0"
"361","4.181251","10.18.110.249","107.178.241.63","TLSv1.3","93","Application Data"
"362","4.181376","10.18.110.249","107.178.241.63","TLSv1.3","89","Application Data"
"363","4.181445","10.18.110.249","107.178.241.63","TLSv1.3","89","Application Data"
"364","4.204323","107.178.241.63","10.18.110.249","TCP","54","443  >  57766 [ACK] Seq=6246 Ack=5372 Win=76288 Len=0"
"365","4.212054","107.178.241.63","10.18.110.249","TCP","54","443  >  57766 [ACK] Seq=6246 Ack=5411 Win=76288 Len=0"
"366","4.212054","107.178.241.63","10.18.110.249","TCP","54","443  >  57766 [ACK] Seq=6246 Ack=5446 Win=76288 Len=0"
"367","4.212054","107.178.241.63","10.18.110.249","TCP","54","443  >  57766 [ACK] Seq=6246 Ack=5481 Win=76288 Len=0"
"368","4.226640","LiteonTe_ea:45:bf","Broadcast","ARP","60","Who has 10.18.110.233? Tell 10.18.110.209"
"369","4.226640","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.104? Tell 10.18.110.254"
"370","4.226640","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.99? Tell 10.18.110.254"
"371","4.226640","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.77? Tell 10.18.110.254"
"372","4.226640","10.18.110.223","224.0.0.251","MDNS","226","Standard query 0x0000 ANY {""nm"":""Farell"",""as"":""[8193, 8194]"",""ip"":""223""}._mi-connect._udp.local, ""QM"" question ANY {""nm"":""Farell"",""as"":""[8194]"",""ip"":""223""}._mi-connect._udp.local, ""QM"" question SRV 0 0 56666 Android-8.local SRV 0 0 56666 Android-8.local"
"373","4.226640","fe80::aafd:13fc:6662:766","ff02::fb","MDNS","246","Standard query 0x0000 ANY {""nm"":""Farell"",""as"":""[8193, 8194]"",""ip"":""223""}._mi-connect._udp.local, ""QM"" question ANY {""nm"":""Farell"",""as"":""[8194]"",""ip"":""223""}._mi-connect._udp.local, ""QM"" question SRV 0 0 56666 Android-8.local SRV 0 0 56666 Android-8.local"
"374","4.285383","10.18.110.249","10.1.8.75","DNS","91","Standard query 0x0789 A browser.pipe.aria.microsoft.com"
"375","4.303431","10.1.8.75","10.18.110.249","DNS","213","Standard query response 0x0789 A browser.pipe.aria.microsoft.com CNAME browser.events.data.trafficmanager.net CNAME onedscolprduks02.uksouth.cloudapp.azure.com A 51.132.193.104"
"376","4.304717","10.18.110.249","51.132.193.104","TCP","66","57767  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"377","4.328030","HP_e4:44:c9","Broadcast","ARP","60","Who has 10.18.110.52? Tell 10.18.110.32"
"378","4.329247","192.168.1.1","255.255.255.255","DHCP","782","DHCP Offer    - Transaction ID 0xcb9845e4"
"379","4.381271","142.251.15.94","10.18.110.249","TLSv1.3","1014","Application Data, Application Data"
"380","4.395720","142.251.15.94","10.18.110.249","TCP","54","443  >  57763 [ACK] Seq=6484 Ack=1572 Win=68864 Len=0"
"381","4.398746","142.251.15.94","10.18.110.249","TCP","54","443  >  57763 [ACK] Seq=6484 Ack=1607 Win=68864 Len=0"
"382","4.406506","103.110.89.172","10.18.110.249","TLSv1.2","77","Application Data"
"383","4.406864","10.18.110.249","103.110.89.172","TLSv1.2","81","Application Data"
"384","4.411327","142.251.15.94","10.18.110.249","TCP","54","443  >  57763 [ACK] Seq=6484 Ack=1691 Win=68864 Len=0"
"385","4.411327","142.251.15.94","10.18.110.249","TCP","54","443  >  57763 [ACK] Seq=6484 Ack=2280 Win=70144 Len=0"
"386","4.411327","142.251.15.94","10.18.110.249","TLSv1.3","146","Application Data"
"387","4.411327","142.251.15.94","10.18.110.249","TLSv1.3","85","Application Data"
"388","4.411327","142.251.15.94","10.18.110.249","TLSv1.3","93","Application Data"
"389","4.411437","10.18.110.249","142.251.15.94","TCP","54","57763  >  443 [ACK] Seq=2280 Ack=6646 Win=131072 Len=0"
"390","4.412919","10.18.110.249","142.251.15.94","TLSv1.3","93","Application Data"
"391","4.413091","10.18.110.249","142.251.15.94","TLSv1.3","89","Application Data"
"392","4.421140","10.18.110.249","142.251.15.94","TCP","54","57764  >  443 [ACK] Seq=592 Ack=5453 Win=130304 Len=0"
"393","4.423223","103.110.89.172","10.18.110.249","TCP","54","443  >  57720 [ACK] Seq=116 Ack=136 Win=246 Len=0"
"394","4.431841","CloudNet_ea:e4:07","Broadcast","ARP","60","Who has 10.18.110.96? Tell 10.18.110.167"
"395","4.431841","10.18.110.246","224.0.0.251","MDNS","154","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"396","4.431841","fe80::b4:efc:faa7:e9fd","ff02::fb","MDNS","174","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"397","4.431841","10.18.110.59","10.18.110.255","UDP","74","49572  >  52217 Len=32"
"398","4.431841","10.18.110.59","255.255.255.255","UDP","74","49572  >  52217 Len=32"
"399","4.431841","10.18.110.59","255.255.255.255","UDP","74","49572  >  52217 Len=32"
"400","4.431841","10.18.110.59","255.255.255.255","UDP","74","49572  >  52217 Len=32"
"401","4.432431","10.18.110.223","224.0.0.251","MDNS","226","Standard query 0x0000 ANY {""nm"":""Farell"",""as"":""[8193, 8194]"",""ip"":""223""}._mi-connect._udp.local, ""QM"" question ANY {""nm"":""Farell"",""as"":""[8194]"",""ip"":""223""}._mi-connect._udp.local, ""QM"" question SRV 0 0 56666 Android-8.local SRV 0 0 56666 Android-8.local"
"402","4.481672","51.132.193.104","10.18.110.249","TCP","66","443  >  57767 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
